,From,To,Day,Month,Holiday,Distance,Occupancy
9629,4,6,6,9,0,623.48,86
9630,1,3,5,6,0,2079.0,83
9631,2,1,1,3,1,1717.93,94
9632,2,1,5,1,0,1717.93,88
9633,7,2,5,9,0,1561.76,78
9634,2,1,4,3,0,1717.93,80
9635,1,3,4,3,0,2079.0,83
9636,7,2,7,5,1,1561.76,94
9637,1,3,2,6,0,2079.0,76
9638,7,2,1,4,1,1561.76,90
9639,5,7,2,6,0,1363.71,86
9640,1,3,6,9,0,2079.0,77
9641,5,7,6,6,0,1363.71,85
9642,1,3,7,5,1,2079.0,90
9643,2,1,1,4,1,1717.93,91
9644,4,6,4,3,0,623.48,78
9645,4,6,4,3,0,623.48,79
9646,7,2,4,6,0,1561.76,87
9647,1,3,5,6,0,2079.0,89
9648,7,2,4,5,0,1561.76,82
9649,1,3,4,3,0,2079.0,84
9650,1,3,5,6,0,2079.0,77
9651,4,6,1,3,1,623.48,96
9652,1,3,6,12,0,2079.0,89
9653,7,2,3,5,0,1561.76,81
9654,1,3,4,5,0,2079.0,76
9655,1,3,4,3,0,2079.0,78
9656,2,1,3,5,0,1717.93,77
9657,2,1,5,1,0,1717.93,75
9658,7,2,6,9,0,1561.76,78
9659,1,3,5,3,0,2079.0,89
9660,7,2,5,12,0,1561.76,85
9661,7,2,3,5,0,1561.76,84
9662,4,6,5,6,0,623.48,88
9663,1,3,4,3,0,2079.0,88
9664,7,2,6,9,0,1561.76,89
9665,1,3,5,12,0,2079.0,76
9666,7,2,6,12,0,1561.76,84
9667,1,3,1,3,1,2079.0,92
9668,2,1,2,6,0,1717.93,87
9669,7,2,6,12,0,1561.76,88
9670,7,2,5,9,0,1561.76,85
9671,5,7,3,5,0,1363.71,83
9672,1,3,5,3,0,2079.0,86
9673,1,3,3,5,0,2079.0,88
9674,1,3,7,5,1,2079.0,90
9675,1,3,2,6,0,2079.0,77
9676,2,1,3,9,0,1717.93,84
9677,7,2,1,3,1,1561.76,94
9678,1,3,7,6,1,2079.0,94
9679,1,3,2,5,0,2079.0,79
9680,1,3,7,6,1,2079.0,99
9681,7,2,6,5,0,1561.76,82
9682,5,7,1,1,1,1363.71,90
9683,2,1,3,12,0,1717.93,82
9684,2,1,6,9,0,1717.93,78
9685,2,1,7,6,1,1717.93,100
9686,7,2,2,5,0,1561.76,89
9687,2,1,6,6,0,1717.93,76
9688,7,2,6,9,0,1561.76,79
9689,2,1,3,9,0,1717.93,85
9690,7,2,5,6,0,1561.76,89
9691,1,3,3,6,0,2079.0,80
9692,7,2,1,3,1,1561.76,97
9693,1,3,4,3,0,2079.0,89
9694,2,1,7,6,1,1717.93,96
9695,1,3,3,6,0,2079.0,84
9696,1,3,6,12,0,2079.0,79
9697,2,1,2,5,0,1717.93,81
9698,1,3,7,5,1,2079.0,91
9699,7,2,5,9,0,1561.76,83
9700,4,6,2,5,0,623.48,81
9701,1,3,5,6,0,2079.0,77
9702,1,3,5,9,0,2079.0,81
9703,1,3,1,3,1,2079.0,91
9704,1,3,2,5,0,2079.0,84
9705,7,2,7,5,1,1561.76,97
9706,1,3,1,1,1,2079.0,98
9707,1,3,2,5,0,2079.0,81
9708,2,1,1,1,1,1717.93,97
9709,7,2,5,9,0,1561.76,87
9710,7,2,5,12,0,1561.76,77
9711,5,7,3,9,0,1363.71,85
9712,7,2,4,6,0,1561.76,83
9713,2,1,6,3,0,1717.93,88
9714,1,3,2,6,0,2079.0,88
9715,1,3,2,6,0,2079.0,88
9716,1,3,6,9,0,2079.0,89
9717,1,3,7,5,1,2079.0,91
9718,2,1,3,12,0,1717.93,75
9719,1,3,5,3,0,2079.0,76
9720,1,3,4,5,0,2079.0,76
9721,7,2,6,9,0,1561.76,82
9722,1,3,4,5,0,2079.0,82
9723,1,3,5,9,0,2079.0,84
9724,2,1,3,5,0,1717.93,75
9725,1,3,2,5,0,2079.0,86
9726,1,3,5,6,0,2079.0,85
9727,2,1,3,12,0,1717.93,85
9728,2,1,5,6,0,1717.93,86
9729,1,3,4,9,0,2079.0,85
9730,1,3,3,5,0,2079.0,84
9731,1,3,5,6,0,2079.0,77
9732,1,3,2,6,0,2079.0,88
9733,7,2,6,1,0,1561.76,82
9734,7,2,3,5,0,1561.76,83
9735,1,3,2,6,0,2079.0,87
9736,1,3,6,12,0,2079.0,81
9737,1,3,2,4,0,2079.0,87
9738,1,3,1,1,1,2079.0,99
9739,2,1,3,12,0,1717.93,76
9740,7,2,7,1,1,1561.76,100
9741,1,3,5,9,0,2079.0,76
9742,1,3,2,5,0,2079.0,83
9743,7,2,6,1,0,1561.76,79
9744,1,3,2,6,0,2079.0,90
9745,1,3,5,9,0,2079.0,79
9746,2,1,5,1,0,1717.93,86
9747,7,2,5,9,0,1561.76,89
9748,2,1,6,9,0,1717.93,78
9749,1,3,4,3,0,2079.0,77
9750,1,3,5,3,0,2079.0,78
9751,2,1,5,12,0,1717.93,79
9752,1,3,3,6,0,2079.0,83
9753,7,2,6,9,0,1561.76,86
9754,2,1,1,1,1,1717.93,95
9755,7,2,1,3,1,1561.76,100
9756,2,1,3,12,0,1717.93,81
9757,2,1,3,12,0,1717.93,83
9758,2,1,3,9,0,1717.93,83
9759,1,3,5,6,0,2079.0,79
9760,2,1,2,4,0,1717.93,90
9761,7,2,5,6,0,1561.76,89
9762,5,7,6,9,0,1363.71,88
9763,7,2,2,3,0,1561.76,81
9764,1,3,2,5,0,2079.0,90
9765,7,2,5,9,0,1561.76,75
9766,1,3,2,6,0,2079.0,76
9767,1,3,3,9,0,2079.0,77
9768,1,3,1,1,1,2079.0,90
9769,1,3,2,5,0,2079.0,87
9770,4,6,5,6,0,623.48,77
9771,2,1,6,3,0,1717.93,84
9772,1,3,3,5,0,2079.0,80
9773,7,2,5,6,0,1561.76,88
9774,7,2,4,6,0,1561.76,89
9775,2,1,6,3,0,1717.93,78
9776,5,7,4,3,0,1363.71,81
9777,7,2,7,1,1,1561.76,94
9778,1,3,3,9,0,2079.0,87
9779,1,3,4,3,0,2079.0,77
9780,1,3,4,3,0,2079.0,81
9781,7,2,7,1,1,1561.76,93
9782,7,2,6,9,0,1561.76,90
9783,1,3,7,4,1,2079.0,95
9784,2,1,1,3,1,1717.93,100
9785,1,3,1,1,1,2079.0,93
9786,1,3,2,5,0,2079.0,83
9787,7,2,6,1,0,1561.76,79
9788,1,3,6,12,0,2079.0,81
9789,7,2,5,6,0,1561.76,89
9790,2,1,3,9,0,1717.93,89
9791,1,3,6,12,0,2079.0,75
9792,1,3,4,5,0,2079.0,77
9793,2,1,6,5,0,1717.93,81
9794,2,1,2,6,0,1717.93,76
9795,1,3,1,1,1,2079.0,92
9796,7,2,6,5,0,1561.76,81
9797,1,3,5,6,0,2079.0,85
9798,1,3,5,6,0,2079.0,78
9799,5,7,4,6,0,1363.71,86
9800,7,2,5,6,0,1561.76,88
9801,1,3,5,6,0,2079.0,79
9802,1,3,5,6,0,2079.0,78
9803,4,6,6,12,0,623.48,75
9804,2,1,2,3,0,1717.93,78
9805,1,3,4,3,0,2079.0,84
9806,7,2,5,9,0,1561.76,75
9807,7,2,5,9,0,1561.76,75
9808,1,3,2,6,0,2079.0,79
9809,1,3,2,6,0,2079.0,83
9810,1,3,7,5,1,2079.0,95
9811,1,3,4,3,0,2079.0,84
9812,7,2,6,5,0,1561.76,87
9813,7,2,3,5,0,1561.76,75
9814,1,3,1,1,1,2079.0,98
9815,7,2,5,9,0,1561.76,76
9816,1,3,7,6,1,2079.0,98
9817,1,3,6,9,0,2079.0,78
9818,2,1,6,9,0,1717.93,79
9819,1,3,4,3,0,2079.0,75
9820,7,2,7,1,1,1561.76,93
9821,1,3,3,9,0,2079.0,77
9822,1,3,5,9,0,2079.0,81
9823,7,2,5,9,0,1561.76,77
9824,2,1,3,6,0,1717.93,83
9825,7,2,2,5,0,1561.76,88
9826,2,1,1,3,1,1717.93,90
9827,1,3,4,5,0,2079.0,81
9828,1,3,4,3,0,2079.0,87
9829,2,1,4,4,0,1717.93,89
9830,1,3,2,4,0,2079.0,86
9831,2,1,4,6,0,1717.93,84
9832,1,3,2,6,0,2079.0,87
9833,7,2,1,3,1,1561.76,91
9834,4,6,2,6,0,623.48,82
9835,1,3,6,9,0,2079.0,87
9836,7,2,6,1,0,1561.76,76
9837,7,2,4,5,0,1561.76,87
9838,7,2,7,4,1,1561.76,90
9839,7,2,5,6,0,1561.76,84
9840,7,2,4,5,0,1561.76,88
9841,7,2,6,12,0,1561.76,76
9842,7,2,5,6,0,1561.76,82
9843,7,2,1,3,1,1561.76,97
9844,2,1,1,3,1,1717.93,94
9845,1,3,7,5,1,2079.0,100
9846,1,3,1,3,1,2079.0,93
9847,5,7,4,5,0,1363.71,78
9848,2,1,5,1,0,1717.93,88
9849,1,3,5,6,0,2079.0,90
9850,2,1,3,9,0,1717.93,90
9851,2,1,6,1,0,1717.93,76
9852,4,6,3,12,0,623.48,86
9853,2,1,3,6,0,1717.93,75
9854,1,3,2,5,0,2079.0,80
9855,2,1,2,5,0,1717.93,84
9856,1,3,2,6,0,2079.0,89
9857,1,3,7,5,1,2079.0,93
9858,7,2,4,5,0,1561.76,78
9859,2,1,3,12,0,1717.93,90
9860,2,1,5,4,0,1717.93,79
9861,5,7,1,3,1,1363.71,99
9862,7,2,6,1,0,1561.76,86
9863,1,3,2,3,0,2079.0,90
9864,5,7,5,12,0,1363.71,87
9865,7,2,3,5,0,1561.76,84
9866,7,2,1,3,1,1561.76,98
9867,7,2,6,5,0,1561.76,89
9868,1,3,2,5,0,2079.0,87
9869,1,3,4,3,0,2079.0,78
9870,7,2,6,12,0,1561.76,85
9871,7,2,2,6,0,1561.76,88
9872,1,3,5,3,0,2079.0,90
9873,1,3,6,12,0,2079.0,87
9874,2,1,3,12,0,1717.93,86
9875,1,3,7,6,1,2079.0,100
9876,7,2,5,9,0,1561.76,90
9877,2,1,2,6,0,1717.93,76
9878,1,3,5,6,0,2079.0,75
9879,1,3,1,1,1,2079.0,97
9880,2,1,4,9,0,1717.93,82
9881,1,3,4,9,0,2079.0,81
9882,2,1,2,6,0,1717.93,82
9883,2,1,5,9,0,1717.93,84
9884,1,3,7,6,1,2079.0,100
9885,7,2,6,5,0,1561.76,85
9886,1,3,1,1,1,2079.0,95
9887,1,3,4,3,0,2079.0,87
9888,2,1,6,3,0,1717.93,79
9889,7,2,7,5,1,1561.76,91
9890,1,3,1,1,1,2079.0,90
9891,1,3,2,6,0,2079.0,78
9892,1,3,4,3,0,2079.0,75
9893,4,6,6,12,0,623.48,85
9894,1,3,4,6,0,2079.0,89
9895,1,3,7,5,1,2079.0,94
9896,1,3,2,5,0,2079.0,89
9897,4,6,3,6,0,623.48,82
9898,1,3,7,4,1,2079.0,96
9899,4,6,4,3,0,623.48,89
9900,7,2,5,9,0,1561.76,88
9901,2,1,7,5,1,1717.93,95
9902,7,2,6,5,0,1561.76,87
9903,1,3,2,6,0,2079.0,84
9904,4,6,3,3,0,623.48,75
9905,2,1,6,6,0,1717.93,87
9906,1,3,6,12,0,2079.0,88
9907,2,1,1,3,1,1717.93,95
9908,2,1,6,1,0,1717.93,82
9909,1,3,2,5,0,2079.0,90
9910,1,3,2,6,0,2079.0,76
9911,7,2,6,12,0,1561.76,75
9912,2,1,5,9,0,1717.93,89
9913,7,2,6,1,0,1561.76,87
9914,1,3,6,12,0,2079.0,88
9915,5,7,6,9,0,1363.71,85
9916,7,2,6,12,0,1561.76,76
9917,1,3,2,6,0,2079.0,78
9918,7,2,6,5,0,1561.76,79
9919,7,2,4,5,0,1561.76,89
9920,1,3,5,6,0,2079.0,79
9921,1,3,5,9,0,2079.0,79
9922,1,3,7,1,1,2079.0,93
9923,7,2,6,9,0,1561.76,86
9924,2,1,3,9,0,1717.93,87
9925,4,6,6,9,0,623.48,76
9926,1,3,5,3,0,2079.0,86
9927,5,7,4,3,0,1363.71,76
9928,1,3,5,9,0,2079.0,83
9929,4,6,2,3,0,623.48,87
9930,2,1,6,3,0,1717.93,77
9931,7,2,5,6,0,1561.76,85
9932,1,3,7,6,1,2079.0,91
9933,4,6,6,1,0,623.48,82
9934,4,6,2,3,0,623.48,83
9935,5,7,5,6,0,1363.71,83
9936,5,7,4,6,0,1363.71,85
9937,7,2,7,1,1,1561.76,99
9938,1,3,2,6,0,2079.0,86
9939,1,3,2,5,0,2079.0,79
9940,2,1,2,4,0,1717.93,81
9941,4,6,1,3,1,623.48,97
9942,2,1,3,12,0,1717.93,90
9943,7,2,6,12,0,1561.76,78
9944,7,2,2,6,0,1561.76,89
9945,2,1,5,4,0,1717.93,79
9946,1,3,5,6,0,2079.0,76
9947,1,3,5,6,0,2079.0,82
9948,1,3,2,6,0,2079.0,75
9949,1,3,5,6,0,2079.0,87
9950,7,2,4,6,0,1561.76,82
9951,1,3,4,3,0,2079.0,76
9952,1,3,6,12,0,2079.0,79
9953,2,1,3,12,0,1717.93,81
9954,1,3,7,6,1,2079.0,97
9955,1,3,5,9,0,2079.0,80
9956,4,6,6,6,0,623.48,90
9957,1,3,1,3,1,2079.0,98
9958,1,3,1,1,1,2079.0,98
9959,1,3,4,3,0,2079.0,86
9960,1,3,6,9,0,2079.0,76
9961,1,3,5,3,0,2079.0,76
9962,7,2,1,3,1,1561.76,93
9963,1,3,3,5,0,2079.0,79
9964,7,2,7,5,1,1561.76,96
9965,1,3,7,6,1,2079.0,91
9966,1,3,5,6,0,2079.0,83
9967,1,3,4,3,0,2079.0,76
9968,2,1,7,4,1,1717.93,97
9969,1,3,4,5,0,2079.0,86
9970,5,7,1,3,1,1363.71,92
9971,2,1,4,3,0,1717.93,89
9972,2,1,4,5,0,1717.93,88
9973,1,3,2,6,0,2079.0,87
9974,1,3,1,3,1,2079.0,96
9975,1,3,3,9,0,2079.0,90
9976,7,2,4,9,0,1561.76,81
9977,1,3,2,5,0,2079.0,89
9978,1,3,5,6,0,2079.0,76
9979,2,1,2,3,0,1717.93,81
9980,2,1,5,9,0,1717.93,82
9981,1,3,7,1,1,2079.0,90
9982,7,2,6,1,0,1561.76,80
9983,7,2,4,3,0,1561.76,87
9984,7,2,4,5,0,1561.76,77
9985,1,3,2,5,0,2079.0,79
9986,1,3,1,3,1,2079.0,94
9987,1,3,5,6,0,2079.0,81
9988,1,3,2,5,0,2079.0,78
9989,7,2,6,12,0,1561.76,83
9990,1,3,2,5,0,2079.0,79
9991,7,2,1,3,1,1561.76,92
9992,7,2,6,1,0,1561.76,81
9993,5,7,6,9,0,1363.71,86
9994,1,3,5,9,0,2079.0,90
9995,4,6,7,1,1,623.48,99
9996,1,3,5,6,0,2079.0,82
9997,7,2,4,6,0,1561.76,84
9998,2,1,5,12,0,1717.93,82
9999,2,1,4,4,0,1717.93,88
10000,1,3,2,5,0,2079.0,82
10001,1,3,2,5,0,2079.0,86
10002,1,3,2,6,0,2079.0,76
10003,1,3,5,3,0,2079.0,80
10004,2,1,2,3,0,1717.93,90
10005,1,3,2,5,0,2079.0,75
10006,7,2,7,6,1,1561.76,92
10007,1,3,3,5,0,2079.0,82
10008,1,3,5,9,0,2079.0,83
10009,2,1,6,3,0,1717.93,76
10010,1,3,4,5,0,2079.0,82
10011,5,7,3,6,0,1363.71,79
10012,5,7,4,3,0,1363.71,78
10013,1,3,6,9,0,2079.0,75
10014,7,2,6,1,0,1561.76,89
10015,5,7,3,6,0,1363.71,78
10016,1,3,7,6,1,2079.0,91
10017,1,3,5,9,0,2079.0,80
10018,1,3,6,9,0,2079.0,81
10019,1,3,6,12,0,2079.0,78
10020,1,3,5,9,0,2079.0,81
10021,4,6,6,3,0,623.48,89
10022,1,3,4,3,0,2079.0,84
10023,4,6,5,9,0,623.48,87
10024,7,2,7,5,1,1561.76,92
10025,1,3,5,6,0,2079.0,77
10026,7,2,1,3,1,1561.76,97
10027,1,3,5,3,0,2079.0,75
10028,7,2,7,5,1,1561.76,97
10029,1,3,4,3,0,2079.0,76
10030,4,6,3,6,0,623.48,90
10031,7,2,5,4,0,1561.76,76
10032,2,1,1,3,1,1717.93,98
10033,7,2,5,9,0,1561.76,81
10034,1,3,2,6,0,2079.0,85
10035,2,1,3,6,0,1717.93,87
10036,7,2,7,1,1,1561.76,90
10037,7,2,4,5,0,1561.76,83
10038,1,3,7,6,1,2079.0,90
10039,5,7,4,6,0,1363.71,83
10040,1,3,5,9,0,2079.0,75
10041,7,2,5,9,0,1561.76,76
10042,4,6,4,3,0,623.48,81
10043,1,3,6,9,0,2079.0,82
10044,2,1,3,6,0,1717.93,76
10045,1,3,7,5,1,2079.0,90
10046,7,2,5,6,0,1561.76,89
10047,5,7,1,3,1,1363.71,92
10048,4,6,1,3,1,623.48,92
10049,7,2,5,9,0,1561.76,89
10050,1,3,6,9,0,2079.0,83
10051,1,3,1,1,1,2079.0,94
10052,7,2,1,3,1,1561.76,98
10053,7,2,6,1,0,1561.76,75
10054,1,3,6,9,0,2079.0,84
10055,1,3,1,3,1,2079.0,90
10056,7,2,6,9,0,1561.76,87
10057,4,6,1,1,1,623.48,100
10058,1,3,3,5,0,2079.0,83
10059,2,1,2,4,0,1717.93,82
10060,1,3,4,3,0,2079.0,80
10061,1,3,7,5,1,2079.0,91
10062,1,3,7,6,1,2079.0,99
10063,1,3,1,4,1,2079.0,98
10064,2,1,4,4,0,1717.93,76
10065,2,1,6,12,0,1717.93,85
10066,2,1,6,3,0,1717.93,79
10067,1,3,2,6,0,2079.0,86
10068,2,1,6,6,0,1717.93,89
10069,1,3,2,6,0,2079.0,79
10070,7,2,3,5,0,1561.76,83
10071,1,3,6,12,0,2079.0,82
10072,1,3,2,6,0,2079.0,77
10073,2,1,5,4,0,1717.93,81
10074,7,2,5,9,0,1561.76,78
10075,7,2,4,5,0,1561.76,87
10076,7,2,4,9,0,1561.76,76
10077,1,3,4,3,0,2079.0,86
10078,1,3,6,12,0,2079.0,87
10079,1,3,3,5,0,2079.0,75
10080,7,2,5,9,0,1561.76,81
10081,5,7,6,12,0,1363.71,86
10082,7,2,6,5,0,1561.76,78
10083,1,3,4,3,0,2079.0,80
10084,2,1,1,1,1,1717.93,91
10085,7,2,6,12,0,1561.76,76
10086,1,3,2,6,0,2079.0,80
10087,7,2,7,5,1,1561.76,93
10088,7,2,5,9,0,1561.76,78
10089,7,2,3,5,0,1561.76,81
10090,2,1,4,4,0,1717.93,79
10091,1,3,3,6,0,2079.0,75
10092,1,3,7,6,1,2079.0,99
10093,2,1,2,4,0,1717.93,81
10094,4,6,5,12,0,623.48,75
10095,2,1,5,3,0,1717.93,84
10096,5,7,4,3,0,1363.71,75
10097,1,3,3,9,0,2079.0,75
10098,7,2,3,5,0,1561.76,88
10099,1,3,2,6,0,2079.0,87
10100,1,3,4,3,0,2079.0,89
10101,1,3,2,5,0,2079.0,89
10102,2,1,3,9,0,1717.93,89
10103,2,1,1,4,1,1717.93,98
10104,7,2,6,5,0,1561.76,78
10105,7,2,5,12,0,1561.76,89
10106,7,2,5,12,0,1561.76,86
10107,2,1,1,3,1,1717.93,93
10108,1,3,5,3,0,2079.0,88
10109,5,7,3,3,0,1363.71,82
10110,1,3,7,5,1,2079.0,90
10111,2,1,6,6,0,1717.93,82
10112,1,3,7,5,1,2079.0,98
10113,2,1,5,1,0,1717.93,77
10114,1,3,2,4,0,2079.0,86
10115,2,1,3,9,0,1717.93,80
10116,7,2,6,1,0,1561.76,80
10117,1,3,2,5,0,2079.0,81
10118,7,2,4,9,0,1561.76,81
10119,2,1,1,3,1,1717.93,91
10120,1,3,5,9,0,2079.0,78
10121,2,1,2,3,0,1717.93,80
10122,1,3,5,6,0,2079.0,86
10123,2,1,4,9,0,1717.93,77
10124,1,3,2,5,0,2079.0,89
10125,1,3,4,3,0,2079.0,80
10126,5,7,7,5,1,1363.71,96
10127,1,3,5,3,0,2079.0,80
10128,7,2,4,6,0,1561.76,81
10129,2,1,1,3,1,1717.93,91
10130,7,2,5,6,0,1561.76,80
10131,1,3,4,5,0,2079.0,77
10132,1,3,5,6,0,2079.0,77
10133,7,2,7,1,1,1561.76,92
10134,4,6,2,6,0,623.48,90
10135,4,6,5,6,0,623.48,82
10136,7,2,1,3,1,1561.76,97
10137,7,2,7,5,1,1561.76,91
10138,1,3,1,3,1,2079.0,90
10139,7,2,6,9,0,1561.76,84
10140,1,3,7,6,1,2079.0,94
10141,7,2,2,6,0,1561.76,88
10142,1,3,4,9,0,2079.0,80
10143,2,1,4,4,0,1717.93,88
10144,7,2,6,5,0,1561.76,90
10145,1,3,4,3,0,2079.0,82
10146,1,3,3,5,0,2079.0,80
10147,1,3,1,3,1,2079.0,94
10148,1,3,4,9,0,2079.0,79
10149,2,1,5,1,0,1717.93,84
10150,7,2,6,5,0,1561.76,80
10151,2,1,2,3,0,1717.93,87
10152,7,2,7,4,1,1561.76,92
10153,1,3,3,5,0,2079.0,90
10154,1,3,7,5,1,2079.0,91
10155,1,3,7,5,1,2079.0,91
10156,1,3,4,3,0,2079.0,90
10157,7,2,6,1,0,1561.76,86
10158,7,2,4,6,0,1561.76,76
10159,7,2,6,9,0,1561.76,79
10160,1,3,2,6,0,2079.0,78
10161,1,3,3,5,0,2079.0,76
10162,2,1,1,3,1,1717.93,98
10163,2,1,6,3,0,1717.93,85
10164,1,3,4,5,0,2079.0,85
10165,7,2,5,6,0,1561.76,81
10166,1,3,7,6,1,2079.0,94
10167,4,6,4,3,0,623.48,78
10168,1,3,7,6,1,2079.0,91
10169,1,3,7,6,1,2079.0,92
10170,1,3,6,9,0,2079.0,84
10171,1,3,4,3,0,2079.0,79
10172,1,3,7,5,1,2079.0,97
10173,7,2,6,12,0,1561.76,86
10174,1,3,5,3,0,2079.0,80
10175,1,3,6,12,0,2079.0,89
10176,1,3,7,4,1,2079.0,90
10177,2,1,5,9,0,1717.93,81
10178,1,3,5,6,0,2079.0,81
10179,1,3,4,3,0,2079.0,87
10180,7,2,3,12,0,1561.76,83
10181,4,6,6,9,0,623.48,87
10182,2,1,5,1,0,1717.93,78
10183,7,2,7,1,1,1561.76,91
10184,4,6,4,3,0,623.48,80
10185,1,3,7,5,1,2079.0,92
10186,1,3,7,5,1,2079.0,93
10187,1,3,1,3,1,2079.0,97
10188,4,6,4,6,0,623.48,84
10189,2,1,5,1,0,1717.93,81
10190,2,1,6,1,0,1717.93,89
10191,7,2,4,6,0,1561.76,82
10192,1,3,2,5,0,2079.0,79
10193,1,3,7,6,1,2079.0,93
10194,7,2,4,3,0,1561.76,78
10195,7,2,4,6,0,1561.76,86
10196,1,3,4,5,0,2079.0,77
10197,4,6,5,9,0,623.48,84
10198,7,2,2,6,0,1561.76,76
10199,7,2,7,5,1,1561.76,92
10200,7,2,6,5,0,1561.76,87
10201,7,2,1,3,1,1561.76,91
10202,2,1,5,9,0,1717.93,83
10203,1,3,5,6,0,2079.0,85
10204,7,2,1,3,1,1561.76,91
10205,2,1,6,3,0,1717.93,88
10206,1,3,2,5,0,2079.0,84
10207,1,3,4,3,0,2079.0,81
10208,1,3,2,6,0,2079.0,82
10209,1,3,6,12,0,2079.0,77
10210,7,2,1,3,1,1561.76,96
10211,7,2,5,9,0,1561.76,89
10212,5,7,3,6,0,1363.71,88
10213,7,2,1,3,1,1561.76,95
10214,7,2,7,1,1,1561.76,92
10215,1,3,7,5,1,2079.0,99
10216,1,3,1,3,1,2079.0,90
10217,7,2,5,6,0,1561.76,88
10218,7,2,5,9,0,1561.76,82
10219,1,3,2,6,0,2079.0,81
10220,2,1,3,5,0,1717.93,81
10221,4,6,1,3,1,623.48,94
10222,2,1,3,5,0,1717.93,86
10223,1,3,4,4,0,2079.0,87
10224,7,2,1,3,1,1561.76,90
10225,1,3,5,3,0,2079.0,85
10226,1,3,5,3,0,2079.0,89
10227,7,2,3,5,0,1561.76,78
10228,2,1,3,9,0,1717.93,86
10229,7,2,1,3,1,1561.76,91
10230,7,2,7,1,1,1561.76,93
10231,7,2,4,5,0,1561.76,86
10232,7,2,3,5,0,1561.76,79
10233,1,3,5,3,0,2079.0,84
10234,7,2,3,5,0,1561.76,87
10235,2,1,1,3,1,1717.93,90
10236,1,3,5,6,0,2079.0,89
10237,2,1,3,6,0,1717.93,88
10238,7,2,6,9,0,1561.76,76
10239,7,2,6,9,0,1561.76,88
10240,7,2,3,5,0,1561.76,81
10241,1,3,5,3,0,2079.0,77
10242,1,3,2,5,0,2079.0,85
10243,2,1,6,9,0,1717.93,82
10244,7,2,5,9,0,1561.76,88
10245,2,1,5,3,0,1717.93,78
10246,1,3,1,1,1,2079.0,97
10247,1,3,5,6,0,2079.0,80
10248,1,3,4,3,0,2079.0,79
10249,7,2,3,5,0,1561.76,88
10250,1,3,6,9,0,2079.0,79
10251,1,3,4,5,0,2079.0,76
10252,1,3,5,6,0,2079.0,86
10253,1,3,5,12,0,2079.0,78
10254,7,2,7,1,1,1561.76,92
10255,2,1,4,6,0,1717.93,77
10256,7,2,3,9,0,1561.76,81
10257,1,3,5,6,0,2079.0,78
10258,7,2,1,1,1,1561.76,93
10259,1,3,1,1,1,2079.0,94
10260,2,1,5,4,0,1717.93,79
10261,1,3,4,3,0,2079.0,82
10262,7,2,1,3,1,1561.76,99
10263,2,1,6,6,0,1717.93,78
10264,4,6,6,1,0,623.48,84
10265,1,3,6,12,0,2079.0,80
10266,1,3,4,3,0,2079.0,78
10267,1,3,5,6,0,2079.0,80
10268,1,3,1,3,1,2079.0,95
10269,7,2,3,9,0,1561.76,82
10270,7,2,5,12,0,1561.76,84
10271,7,2,6,1,0,1561.76,83
10272,5,7,4,3,0,1363.71,76
10273,1,3,4,3,0,2079.0,88
10274,1,3,3,9,0,2079.0,79
10275,2,1,1,3,1,1717.93,93
10276,7,2,5,12,0,1561.76,86
10277,1,3,4,3,0,2079.0,88
10278,1,3,6,12,0,2079.0,77
10279,4,6,3,5,0,623.48,80
10280,7,2,1,3,1,1561.76,98
10281,1,3,3,5,0,2079.0,81
10282,1,3,3,5,0,2079.0,85
10283,1,3,3,9,0,2079.0,86
10284,4,6,5,6,0,623.48,81
10285,7,2,5,6,0,1561.76,82
10286,1,3,5,6,0,2079.0,86
10287,1,3,4,3,0,2079.0,90
10288,1,3,4,3,0,2079.0,86
10289,7,2,3,5,0,1561.76,81
10290,1,3,7,6,1,2079.0,95
10291,1,3,5,6,0,2079.0,89
10292,4,6,2,6,0,623.48,82
10293,1,3,4,3,0,2079.0,78
10294,7,2,6,9,0,1561.76,79
10295,7,2,5,4,0,1561.76,76
10296,2,1,2,6,0,1717.93,83
10297,4,6,2,5,0,623.48,90
10298,1,3,7,5,1,2079.0,99
10299,7,2,6,12,0,1561.76,87
10300,7,2,6,5,0,1561.76,80
10301,1,3,5,6,0,2079.0,77
10302,7,2,1,3,1,1561.76,96
10303,1,3,6,12,0,2079.0,86
10304,1,3,4,9,0,2079.0,87
10305,5,7,2,3,0,1363.71,87
10306,1,3,4,3,0,2079.0,88
10307,7,2,4,12,0,1561.76,85
10308,7,2,5,6,0,1561.76,86
10309,4,6,6,5,0,623.48,85
10310,5,7,2,6,0,1363.71,77
10311,2,1,2,6,0,1717.93,90
10312,2,1,6,12,0,1717.93,88
10313,1,3,6,12,0,2079.0,76
10314,7,2,4,4,0,1561.76,81
10315,7,2,7,5,1,1561.76,92
10316,2,1,2,3,0,1717.93,83
10317,4,6,3,5,0,623.48,90
10318,2,1,3,6,0,1717.93,89
10319,2,1,3,9,0,1717.93,78
10320,1,3,5,9,0,2079.0,90
10321,1,3,7,6,1,2079.0,92
10322,1,3,6,9,0,2079.0,78
10323,2,1,4,6,0,1717.93,87
10324,2,1,5,3,0,1717.93,77
10325,2,1,5,3,0,1717.93,76
10326,2,1,1,3,1,1717.93,92
10327,7,2,4,12,0,1561.76,85
10328,2,1,2,3,0,1717.93,82
