From,To,FlightId,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
1,3,3,7,5,2079,92,201600,1770,3465
1,3,3,7,6,2079,90,230400,1770,4259.414634
2,1,3,2,3,1717.93,85,1738,1400,1932.67125
1,3,3,5,6,2079,79,201600,1770,2392.273973
7,2,3,6,5,1561.76,84,180000,1925,1811.6416
1,3,3,7,5,2079,92,208800,1770,4110.75
2,1,3,3,6,1717.93,83,1738,1400,1894.775735
4,6,1,3,12,623.48,83,61600,1950,890.6857143
1,3,3,5,6,2079,75,237600,1770,2102.359551
1,3,3,6,9,2079,90,244800,1770,2699.597015
1,3,3,3,5,2079,87,216000,1770,2004.75
2,1,3,7,6,1717.93,91,1738,1400,2684.265625
7,2,2,3,3,1561.76,80,192000,1925,1888.09791
7,2,2,1,3,1561.76,93,174000,1925,2750.055652
1,3,3,1,3,2079,98,208800,1770,3768.1875
1,3,3,5,6,2079,80,230400,1770,2201.294118
7,2,2,1,4,1561.76,95,204000,1925,2875.058182
1,3,3,4,5,2079,83,223200,1770,2533.78125
1,3,3,5,4,2079,84,237600,1770,1751.966292
2,1,3,6,1,1717.93,88,1738,1400,1563.509326
1,3,3,2,6,2079,80,208800,1770,2205.768293
7,2,3,1,3,1561.76,98,174000,1925,2772.920816
1,3,3,5,3,2079,82,237600,1770,2475
7,2,3,6,1,1561.76,83,174000,1925,1677.445926
1,3,3,5,3,2079,82,230400,1770,2318.884615
7,2,2,1,3,1561.76,92,168000,1925,2440.25
5,7,2,3,6,1363.71,78,137200,1850,1315.006071
2,1,3,3,5,1717.93,85,1738,1400,1867.315217
2,1,3,5,9,1717.93,89,1738,1400,1717.93
1,3,3,5,3,2079,86,208800,1770,2702.7
7,2,3,6,1,1561.76,78,174000,1925,1987.694545
1,3,3,4,3,2079,80,216000,1770,2306.835616
7,2,3,1,3,1561.76,97,204000,1925,3055.617391
2,1,3,4,9,1717.93,86,1738,1400,1970.566765
1,3,3,2,6,2079,76,244800,1770,2806.65
7,2,3,4,6,1561.76,80,174000,1925,1488.265412
2,1,3,2,5,1717.93,83,1738,1400,2576.895
1,3,3,5,3,2079,83,223200,1770,2210.582278
1,3,3,2,5,2079,81,216000,1770,1732.5
1,3,3,5,6,2079,78,244800,1770,2053.646341
7,2,2,5,9,1561.76,77,180000,1925,1384.287273
2,1,3,7,1,1717.93,98,1738,1400,3519.661463
1,3,3,3,5,2079,87,208800,1770,3017.903226
2,1,3,6,3,1717.93,87,1738,1400,1885.532927
2,1,3,3,9,1717.93,88,1738,1400,1814.714789
1,3,3,7,5,2079,97,208800,1770,3818.571429
7,2,3,4,6,1561.76,89,168000,1925,1474.020674
7,2,3,3,12,1561.76,79,186000,1925,1509.701333
1,3,3,1,3,2079,90,230400,1770,3898.125
7,2,3,6,1,1561.76,87,168000,1925,2186.464
2,1,3,5,9,1717.93,84,1738,1400,1717.93
1,3,3,3,5,2079,82,244800,1770,2054.541176
1,3,3,1,3,2079,92,223200,1770,3309.428571
2,1,3,5,6,1717.93,80,1738,1400,1673.308442
1,3,3,2,6,2079,87,216000,1770,2191.378378
2,1,3,5,6,1717.93,76,1738,1400,1807.173117
1,3,3,2,5,2079,85,223200,1770,2556.147541
1,3,3,5,6,2079,90,216000,1770,2461.973684
1,3,3,5,6,2079,83,237600,1770,2631.234375
7,2,3,6,5,1561.76,88,186000,1925,1467.678072
1,3,3,2,6,2079,75,208800,1770,2615.516129
1,3,3,7,6,2079,91,230400,1770,3955.170732
7,2,2,4,6,1561.76,82,174000,1925,1503.917037
7,2,2,3,5,1561.76,86,186000,1925,1976.6025
1,3,3,5,9,2079,87,208800,1770,2293.014706
1,3,3,1,1,2079,92,230400,1770,3796.434783
1,3,3,1,1,2079,93,223200,1770,4351.395349
1,3,3,3,5,2079,76,237600,1770,2175.697674
1,3,3,1,3,2079,92,244800,1770,3317.553191
1,3,3,4,3,2079,90,216000,1770,1907.788235
1,3,3,3,9,2079,76,237600,1770,2405.7
1,3,3,5,6,2079,87,244800,1770,2792.686567
7,2,2,4,5,1561.76,82,198000,1925,1346.344828
5,7,2,5,9,1363.71,86,166600,1850,1778.752174
2,1,3,7,6,1717.93,90,1738,1400,2851.032766
7,2,2,6,12,1561.76,75,198000,1925,1726.155789
4,6,1,3,12,623.48,82,74800,1950,847.543125
2,1,3,4,5,1717.93,88,1738,1400,2076.900448
7,2,2,7,5,1561.76,95,174000,1925,3162.564
2,1,3,5,3,1717.93,77,1738,1400,1676.534096
7,2,2,6,1,1561.76,75,204000,1925,1901.273043
1,3,3,5,6,2079,79,230400,1770,1878.614458
4,6,1,3,12,623.48,79,61600,1950,608.9804651
2,1,3,6,3,1717.93,84,1738,1400,1906.196301
7,2,3,7,1,1561.76,96,180000,1925,2436.3456
7,2,3,7,1,1561.76,92,180000,1925,2953.763478
2,1,3,4,4,1717.93,85,1738,1400,1982.226923
5,7,2,3,5,1363.71,75,166600,1850,1287.097079
1,3,3,6,12,2079,78,216000,1770,2227.5
7,2,3,3,6,1561.76,77,168000,1925,1521.194805
7,2,3,7,1,1561.76,90,174000,1925,3123.52
1,3,3,5,9,2079,78,237600,1770,2583.9
1,3,3,2,6,2079,79,208800,1770,2513.41791
2,1,3,6,1,1717.93,81,1738,1400,2140.805077
1,3,3,1,3,2079,99,237600,1770,3932.021739
1,3,3,7,5,2079,92,237600,1770,3638.25
2,1,3,6,3,1717.93,82,1738,1400,1546.137
2,1,3,3,9,1717.93,76,1738,1400,1840.639286
7,2,2,7,1,1561.76,93,186000,1925,3088.025455
1,3,3,2,5,2079,77,201600,1770,1813.081395
1,3,3,5,6,2079,80,201600,1770,2598.75
4,6,1,5,6,623.48,81,66000,1950,623.48
5,7,2,1,3,1363.71,91,147000,1850,2170.803673
1,3,3,5,6,2079,76,230400,1770,2051.644737
7,2,2,4,6,1561.76,86,180000,1925,1490.770909
2,1,3,5,1,1717.93,88,1738,1400,2105.069155
1,3,3,6,9,2079,86,244800,1770,2923.59375
2,1,3,4,6,1717.93,88,1738,1400,1505.601573
7,2,2,6,9,1561.76,81,174000,1925,1368.733483
1,3,3,4,3,2079,77,244800,1770,2444.22973
1,3,3,5,3,2079,75,237600,1770,2556.147541
4,6,1,3,5,623.48,78,66000,1950,719.4
7,2,3,7,5,1561.76,93,174000,1925,3159.84
7,2,3,4,6,1561.76,87,192000,1925,1686.7008
2,1,3,5,3,1717.93,81,1738,1400,2091.393043
2,1,3,6,12,1717.93,75,1738,1400,2240.778261
7,2,2,3,5,1561.76,75,186000,1925,1646.179459
1,3,3,2,3,2079,87,201600,1770,2411.64
7,2,3,5,12,1561.76,75,186000,1925,1541.210526
5,7,2,1,3,1363.71,100,137200,1850,2789.406818
1,3,3,2,5,2079,83,230400,1770,2368.481013
2,1,3,6,12,1717.93,87,1738,1400,1966.577763
1,3,3,1,3,2079,96,244800,1770,4206.348837
1,3,3,5,6,2079,86,237600,1770,2002
1,3,3,5,6,2079,87,244800,1770,2215.776316
7,2,2,3,5,1561.76,85,198000,1925,1405.584
7,2,2,4,5,1561.76,75,174000,1925,1722.529412
4,6,1,6,6,623.48,76,70400,1950,637.65
2,1,3,6,5,1717.93,75,1738,1400,1932.67125
2,1,3,1,4,1717.93,93,1738,1400,3249.128478
7,2,3,7,5,1561.76,99,168000,1925,2691.54383
1,3,3,5,6,2079,79,201600,1770,2816.709677
4,6,1,2,3,623.48,76,63800,1950,759.0191304
1,3,3,7,6,2079,92,223200,1770,4455
2,1,3,3,5,1717.93,88,1738,1400,2410.64371
1,3,3,5,9,2079,86,223200,1770,2826.140625
2,1,3,5,6,1717.93,90,1738,1400,1498.194767
4,6,1,3,12,623.48,84,68200,1950,662.9407595
2,1,3,2,5,1717.93,81,1738,1400,1637.086235
4,6,1,2,3,623.48,77,72600,1950,556.6785714
4,6,1,1,1,623.48,90,63800,1950,1122.264
2,1,3,5,3,1717.93,86,1738,1400,2078.141129
1,3,3,6,9,2079,79,201600,1770,2191.378378
7,2,3,4,5,1561.76,88,168000,1925,1818.168358
2,1,3,6,12,1717.93,80,1738,1400,2013.199219
1,3,3,2,6,2079,84,223200,1770,2104.9875
7,2,2,1,3,1561.76,91,186000,1925,3055.617391
1,3,3,6,12,2079,76,230400,1770,2702.7
7,2,3,3,3,1561.76,87,174000,1925,1544.012727
7,2,3,6,1,1561.76,82,174000,1925,2342.64
1,3,3,5,6,2079,77,230400,1770,2306.835616
1,3,3,6,9,2079,86,237600,1770,2133.710526
7,2,3,7,5,1561.76,91,204000,1925,2662.090909
7,2,3,6,5,1561.76,87,192000,1925,1860.331765
1,3,3,3,9,2079,78,216000,1770,2002
2,1,3,5,3,1717.93,87,1738,1400,2365.674098
1,3,3,5,9,2079,81,230400,1770,1856.25
1,3,3,7,5,2079,99,244800,1770,3492.72
7,2,2,5,6,1561.76,87,198000,1925,2129.672727
7,2,3,1,3,1561.76,99,186000,1925,2662.090909
1,3,3,6,5,2079,87,230400,1770,2359.945946
7,2,3,7,4,1561.76,90,168000,1925,2772.920816
2,1,3,4,5,1717.93,76,1738,1400,1840.639286
1,3,3,4,5,2079,88,216000,1770,1792.241379
7,2,3,5,9,1561.76,87,192000,1925,1836.123243
1,3,3,3,5,2079,83,201600,1770,2187
1,3,3,6,1,2079,78,244800,1770,2210.582278
1,3,3,4,3,2079,86,208800,1770,2494.8
1,3,3,5,6,2079,81,237600,1770,2133.710526
1,3,3,7,4,2079,95,208800,1770,4158
1,3,3,3,5,2079,87,230400,1770,2686.707692
1,3,3,6,9,2079,85,208800,1770,2436.328125
2,1,3,5,1,1717.93,80,1738,1400,2004.251667
1,3,3,2,6,2079,84,223200,1770,2816.709677
4,6,1,6,12,623.48,78,61600,1950,701.415
2,1,3,3,9,1717.93,85,1738,1400,1595.220714
7,2,3,7,1,1561.76,92,186000,1925,2707.050667
1,3,3,4,3,2079,90,237600,1770,2658.393443
2,1,3,1,3,1717.93,98,1738,1400,2977.745333
7,2,3,6,1,1561.76,86,198000,1925,1561.76
1,3,3,5,3,2079,84,216000,1770,2107.094595
1,3,3,4,3,2079,86,237600,1770,3014.55
2,1,3,6,3,1717.93,79,1738,1400,1845.184074
1,3,3,2,6,2079,82,230400,1770,2205.768293
2,1,3,4,3,1717.93,81,1738,1400,1982.226923
1,3,3,7,6,2079,100,201600,1770,3691.285714
2,1,3,6,3,1717.93,81,1738,1400,2046.357794
2,1,3,6,1,1717.93,84,1738,1400,1480.974138
1,3,3,5,6,2079,85,244800,1770,2533.78125
5,7,2,4,3,1363.71,81,137200,1850,1311.259615
1,3,3,5,9,2079,79,223200,1770,2711.73913
7,2,3,6,1,1561.76,76,198000,1925,1501.692308
1,3,3,5,6,2079,86,208800,1770,2268
1,3,3,5,6,2079,84,208800,1770,2835
7,2,3,7,1,1561.76,94,204000,1925,2486.066939
2,1,3,5,1,1717.93,83,1738,1400,1610.559375
7,2,3,7,1,1561.76,100,192000,1925,2342.64
4,6,1,6,6,623.48,87,61600,1950,601.2128571
1,3,3,2,5,2079,84,230400,1770,2461.973684
7,2,3,6,9,1561.76,76,192000,1925,1411.228916
2,1,3,2,6,1717.93,76,1738,1400,1679.324831
7,2,2,4,5,1561.76,80,174000,1925,1681.895385
1,3,3,3,9,2079,78,244800,1770,2513.41791
5,7,2,2,6,1363.71,82,151900,1850,1483.034625
1,3,3,6,12,2079,78,223200,1770,2563.150685
7,2,2,6,12,1561.76,88,180000,1925,1457.642667
7,2,3,6,5,1561.76,86,198000,1925,1421.377079
1,3,3,2,6,2079,89,230400,1770,2716.112903
1,3,3,7,5,2079,100,223200,1770,4019.4
7,2,3,6,12,1561.76,88,180000,1925,1677.445926
2,1,3,3,12,1717.93,83,1738,1400,2093.727188
2,1,3,2,4,1717.93,87,1738,1400,1797.833721
1,3,3,2,6,2079,80,223200,1770,2371.816901
2,1,3,4,5,1717.93,85,1738,1400,1810.791081
1,3,3,6,12,2079,87,244800,1770,2673
1,3,3,5,6,2079,87,244800,1770,2293.014706
7,2,2,6,1,1561.76,85,180000,1925,1542.714146
2,1,3,5,12,1717.93,83,1738,1400,1696.184051
1,3,3,3,9,2079,83,201600,1770,2135.958904
7,2,3,1,4,1561.76,94,180000,1925,3428.253659
2,1,3,3,12,1717.93,76,1738,1400,2254.783125
4,6,1,3,3,623.48,75,70400,1950,763.9825352
2,1,3,3,6,1717.93,87,1738,1400,2004.251667
2,1,3,5,9,1717.93,75,1738,1400,2244.392419
7,2,3,6,1,1561.76,82,204000,1925,1913.705915
7,2,3,5,9,1561.76,81,204000,1925,1524.127229
1,3,3,5,6,2079,78,216000,1770,2362.5
4,6,1,3,6,623.48,85,61600,1950,731.9113043
1,3,3,2,5,2079,77,223200,1770,2494.8
2,1,3,6,12,1717.93,79,1738,1400,1505.601573
1,3,3,4,3,2079,83,216000,1770,2826.140625
1,3,3,5,6,2079,89,244800,1770,1878.614458
1,3,3,5,3,2079,88,230400,1770,2711.73913
1,3,3,6,12,2079,87,237600,1770,2306.835616
1,3,3,7,5,2079,91,208800,1770,4209.975
1,3,3,4,5,2079,85,216000,1770,2268
1,3,3,1,3,2079,90,237600,1770,3898.125
1,3,3,3,5,2079,86,244800,1770,2965.131148
5,7,2,6,9,1363.71,76,142100,1850,1297.187561
7,2,3,4,6,1561.76,83,168000,1925,1765.467826
2,1,3,3,9,1717.93,75,1738,1400,1546.137
7,2,2,7,1,1561.76,90,186000,1925,2581.684898
1,3,3,1,1,2079,94,237600,1770,3564
2,1,3,5,6,1717.93,87,1738,1400,1696.979634
2,1,3,6,3,1717.93,85,1738,1400,1803.8265
7,2,2,1,3,1561.76,92,174000,1925,3396.828
1,3,3,6,9,2079,85,230400,1770,2835
1,3,3,5,3,2079,87,201600,1770,1949.0625
1,3,3,2,6,2079,76,244800,1770,2260.9125
2,1,3,5,3,1717.93,82,1738,1400,2093.727188
4,6,1,6,6,623.48,90,66000,1950,572.1345882
5,7,2,5,12,1363.71,81,147000,1850,1593.946753
7,2,3,2,5,1561.76,75,186000,1925,2007.977143
7,2,2,4,5,1561.76,83,186000,1925,2156.71619
1,3,3,7,4,2079,93,216000,1770,4206.348837
4,6,1,6,9,623.48,86,61600,1950,630.7297674
1,3,3,5,6,2079,83,216000,1770,2635.352113
2,1,3,1,3,1717.93,94,1738,1400,2886.1224
2,1,3,5,1,1717.93,88,1738,1400,2186.456364
7,2,2,5,9,1561.76,78,174000,1925,1421.377079
2,1,3,4,3,1717.93,80,1738,1400,1982.226923
1,3,3,4,3,2079,83,244800,1770,1813.081395
7,2,2,7,5,1561.76,94,204000,1925,2832.96
1,3,3,2,6,2079,76,230400,1770,1958.127907
7,2,2,1,4,1561.76,90,204000,1925,2830.69
5,7,2,2,6,1363.71,86,166600,1850,1297.187561
1,3,3,6,9,2079,77,237600,1770,2004.75
5,7,2,6,6,1363.71,85,156800,1850,1175.612069
1,3,3,7,5,2079,90,223200,1770,3248.4375
2,1,3,1,4,1717.93,91,1738,1400,3179.998085
4,6,1,4,3,623.48,78,70400,1950,697.9253731
4,6,1,4,3,623.48,79,68200,1950,821.86
7,2,2,4,6,1561.76,87,192000,1925,1524.127229
1,3,3,5,6,2079,89,230400,1770,2711.73913
7,2,3,4,5,1561.76,82,174000,1925,1522.716
1,3,3,4,3,2079,84,230400,1770,2398.846154
1,3,3,5,6,2079,77,208800,1770,2227.5
4,6,1,1,3,623.48,96,70400,1950,1169.025
1,3,3,6,12,2079,89,208800,1770,2513.41791
7,2,3,3,5,1561.76,81,198000,1925,1825.433766
1,3,3,4,5,2079,76,244800,1770,2150.689655
1,3,3,4,3,2079,78,223200,1770,1935.62069
2,1,3,3,5,1717.93,77,1738,1400,2264.544091
2,1,3,5,1,1717.93,75,1738,1400,2093.727188
7,2,2,6,9,1561.76,78,192000,1925,1561.76
1,3,3,5,3,2079,89,223200,1770,1901.52439
7,2,3,5,12,1561.76,85,180000,1925,1601.298228
7,2,3,3,5,1561.76,84,174000,1925,1521.194805
4,6,1,5,6,623.48,88,66000,1950,805.728
1,3,3,4,3,2079,88,223200,1770,2328.48
7,2,2,6,9,1561.76,89,204000,1925,2129.672727
1,3,3,5,12,2079,76,208800,1770,2079
7,2,2,6,12,1561.76,84,168000,1925,1464.15
1,3,3,1,3,2079,92,237600,1770,3603.6
2,1,3,2,6,1717.93,87,1738,1400,1654.302963
7,2,3,6,12,1561.76,88,186000,1925,1646.179459
7,2,3,5,9,1561.76,85,186000,1925,1946.193231
5,7,2,3,5,1363.71,83,137200,1850,1232.268072
1,3,3,5,3,2079,86,216000,1770,2425.5
1,3,3,3,5,2079,88,237600,1770,2716.112903
1,3,3,7,5,2079,90,237600,1770,3848.361702
1,3,3,2,6,2079,77,216000,1770,2494.8
2,1,3,3,9,1717.93,84,1738,1400,1595.220714
7,2,2,1,3,1561.76,94,186000,1925,2811.168
1,3,3,7,6,2079,94,230400,1770,3309.428571
1,3,3,2,5,2079,79,230400,1770,1913.625
1,3,3,7,6,2079,99,216000,1770,3898.125
7,2,2,6,5,1561.76,82,186000,1925,1920.196721
5,7,2,1,1,1363.71,90,151900,1850,2170.803673
2,1,3,3,12,1717.93,82,1738,1400,1717.93
2,1,3,6,9,1717.93,78,1738,1400,1908.811111
2,1,3,7,6,1717.93,100,1738,1400,3236.100698
7,2,2,2,5,1561.76,89,186000,1925,2097.886567
2,1,3,6,6,1717.93,76,1738,1400,1868.248875
7,2,2,6,9,1561.76,79,192000,1925,2191.501935
2,1,3,3,9,1717.93,85,1738,1400,2327.518065
7,2,2,5,6,1561.76,89,174000,1925,1581.282
1,3,3,3,6,2079,80,223200,1770,2699.597015
7,2,2,1,3,1561.76,97,204000,1925,3159.84
1,3,3,4,3,2079,89,208800,1770,2606.507463
2,1,3,7,6,1717.93,96,1738,1400,3142.554878
1,3,3,3,6,2079,84,223200,1770,2461.973684
1,3,3,6,12,2079,79,216000,1770,2494.8
2,1,3,2,5,1717.93,81,1738,1400,1957.135443
1,3,3,7,5,2079,91,216000,1770,4563.658537
7,2,3,5,9,1561.76,83,198000,1925,2227.428197
4,6,1,2,5,623.48,81,63800,1950,847.543125
1,3,3,5,6,2079,77,208800,1770,2283.971831
1,3,3,5,9,2079,81,201600,1770,2621.347826
1,3,3,1,3,2079,91,201600,1770,4009.5
1,3,3,2,5,2079,84,216000,1770,2126.25
7,2,2,7,5,1561.76,97,186000,1925,2724
1,3,3,1,1,2079,98,201600,1770,3818.571429
1,3,3,2,5,2079,81,208800,1770,2440.565217
2,1,3,1,1,1717.93,97,1738,1400,3681.278571
7,2,2,5,9,1561.76,87,180000,1925,1416.48
7,2,3,5,12,1561.76,77,198000,1925,1979.695775
5,7,2,3,9,1363.71,85,137200,1850,1753.341429
7,2,2,4,6,1561.76,83,174000,1925,1433.144471
2,1,3,6,3,1717.93,88,1738,1400,1590.675926
1,3,3,2,6,2079,88,223200,1770,2079
1,3,3,2,6,2079,88,216000,1770,2297.842105
1,3,3,6,9,2079,89,216000,1770,2205.768293
1,3,3,7,5,2079,91,201600,1770,4061.302326
2,1,3,3,12,1717.93,75,1738,1400,1982.226923
1,3,3,5,3,2079,76,208800,1770,1871.1
1,3,3,4,5,2079,76,216000,1770,2420.328358
7,2,3,6,9,1561.76,82,198000,1925,1416.48
1,3,3,4,5,2079,82,230400,1770,2751.617647
1,3,3,5,9,2079,84,230400,1770,2477.712329
2,1,3,3,5,1717.93,75,1738,1400,2534.65082
1,3,3,2,5,2079,86,201600,1770,2574
1,3,3,5,6,2079,85,223200,1770,2772
2,1,3,3,12,1717.93,85,1738,1400,2208.767143
2,1,3,5,6,1717.93,86,1738,1400,1835.596438
1,3,3,4,9,2079,85,216000,1770,2316.6
1,3,3,3,5,2079,84,216000,1770,2528.513514
1,3,3,5,6,2079,77,237600,1770,2673
1,3,3,2,6,2079,88,244800,1770,2349
7,2,3,6,1,1561.76,82,168000,1925,2231.085714
7,2,3,3,5,1561.76,83,204000,1925,1916.705455
1,3,3,2,6,2079,87,230400,1770,2816.709677
1,3,3,6,12,2079,81,230400,1770,2318.884615
1,3,3,2,4,2079,87,208800,1770,2187
1,3,3,1,1,2079,99,216000,1770,4061.302326
2,1,3,3,12,1717.93,76,1738,1400,2061.516
7,2,2,7,1,1561.76,100,204000,1925,2436.3456
1,3,3,5,9,2079,76,237600,1770,2461.973684
1,3,3,2,5,2079,83,230400,1770,2293.014706
7,2,3,6,1,1561.76,79,180000,1925,1649.746479
1,3,3,2,6,2079,90,244800,1770,2398.846154
1,3,3,5,9,2079,79,237600,1770,2153.25
2,1,3,5,1,1717.93,86,1738,1400,1941.037792
7,2,3,5,9,1561.76,89,186000,1925,1421.377079
2,1,3,6,9,1717.93,78,1738,1400,1717.93
1,3,3,4,3,2079,77,237600,1770,2398.846154
1,3,3,5,3,2079,78,208800,1770,3017.903226
2,1,3,5,12,1717.93,79,1738,1400,2220.094154
1,3,3,3,6,2079,83,244800,1770,2568.176471
7,2,3,6,9,1561.76,86,186000,1925,2097.886567
2,1,3,1,1,1717.93,95,1738,1400,3092.274
7,2,3,1,3,1561.76,100,174000,1925,2772.920816
2,1,3,3,12,1717.93,81,1738,1400,2493.769355
2,1,3,3,12,1717.93,83,1738,1400,1522.710682
2,1,3,3,9,1717.93,83,1738,1400,1777.168966
1,3,3,5,6,2079,79,244800,1770,2760.639344
2,1,3,2,4,1717.93,90,1738,1400,2135.141571
7,2,3,5,6,1561.76,89,198000,1925,1561.76
5,7,2,6,9,1363.71,88,156800,1850,1948.157143
7,2,3,2,3,1561.76,81,174000,1925,1859.238095
1,3,3,2,5,2079,90,208800,1770,2104.048193
7,2,3,5,9,1561.76,75,198000,1925,2267.070968
1,3,3,2,6,2079,76,216000,1770,1813.081395
1,3,3,3,9,2079,77,216000,1770,2425.5
1,3,3,1,1,2079,90,201600,1770,3582.957447
1,3,3,2,5,2079,87,208800,1770,2368.481013
4,6,1,5,6,623.48,77,74800,1950,563.3855422
2,1,3,6,3,1717.93,84,1738,1400,2365.674098
1,3,3,3,5,2079,80,230400,1770,2104.9875
7,2,2,5,6,1561.76,88,168000,1925,1677.445926
7,2,3,4,6,1561.76,89,192000,1925,1378.023529
2,1,3,6,3,1717.93,78,1738,1400,1976.796164
5,7,2,4,3,1363.71,81,147000,1850,1719.460435
7,2,3,7,1,1561.76,94,180000,1925,3162.564
1,3,3,3,9,2079,87,223200,1770,3067.377049
1,3,3,4,3,2079,77,230400,1770,2327.238806
1,3,3,4,3,2079,81,230400,1770,1863.931034
7,2,3,7,1,1561.76,93,174000,1925,2623.7568
7,2,2,6,9,1561.76,90,204000,1925,1697.565217
1,3,3,7,4,2079,95,201600,1770,3378.375
2,1,3,1,3,1717.93,100,1738,1400,2800.972826
1,3,3,1,1,2079,93,223200,1770,3367.98
1,3,3,2,5,2079,83,223200,1770,2420.328358
7,2,3,6,1,1561.76,79,168000,1925,1916.705455
1,3,3,6,12,2079,81,244800,1770,2328.48
7,2,3,5,6,1561.76,89,174000,1925,1818.168358
2,1,3,3,9,1717.93,89,1738,1400,1959.891972
1,3,3,6,12,2079,75,223200,1770,2635.352113
1,3,3,4,5,2079,77,216000,1770,2398.846154
2,1,3,6,5,1717.93,81,1738,1400,1992.7988
2,1,3,2,6,1717.93,76,1738,1400,1634.128537
1,3,3,1,1,2079,92,201600,1770,4351.395349
7,2,3,6,5,1561.76,81,204000,1925,1457.642667
1,3,3,5,6,2079,85,244800,1770,2032.280899
1,3,3,5,6,2079,78,201600,1770,2205.768293
5,7,2,4,6,1363.71,86,147000,1850,1578.007286
7,2,3,5,6,1561.76,88,198000,1925,2150.620328
1,3,3,5,6,2079,79,244800,1770,2835
1,3,3,5,6,2079,78,216000,1770,2751.617647
4,6,1,6,12,623.48,75,61600,1950,719.4
2,1,3,2,3,1717.93,78,1738,1400,1781.557037
1,3,3,4,3,2079,84,216000,1770,2196.126761
7,2,2,5,9,1561.76,75,174000,1925,1976.6025
7,2,2,5,9,1561.76,75,180000,1925,1849.452632
1,3,3,2,6,2079,79,244800,1770,1792.241379
1,3,3,2,6,2079,83,201600,1770,2917.306452
1,3,3,7,5,2079,95,201600,1770,3955.170732
1,3,3,4,3,2079,84,244800,1770,2191.378378
7,2,3,6,5,1561.76,87,174000,1925,2156.71619
7,2,3,3,5,1561.76,75,180000,1925,1979.695775
1,3,3,1,1,2079,98,230400,1770,3465
7,2,3,5,9,1561.76,76,192000,1925,1394.428571
1,3,3,7,6,2079,98,223200,1770,3508.3125
1,3,3,6,9,2079,78,223200,1770,2494.8
2,1,3,6,9,1717.93,79,1738,1400,2450.162459
1,3,3,4,3,2079,75,244800,1770,2494.8
7,2,3,7,1,1561.76,93,180000,1925,2342.64
1,3,3,3,9,2079,77,216000,1770,2371.816901
1,3,3,5,9,2079,81,237600,1770,2760.639344
7,2,2,5,9,1561.76,77,168000,1925,1673.314286
2,1,3,3,6,1717.93,83,1738,1400,1656.575357
7,2,3,2,5,1561.76,88,180000,1925,1791.430588
2,1,3,1,3,1717.93,90,1738,1400,3478.80825
1,3,3,4,5,2079,81,216000,1770,2002
1,3,3,4,3,2079,87,223200,1770,2606.507463
2,1,3,4,4,1717.93,89,1738,1400,1696.979634
1,3,3,2,4,2079,86,244800,1770,1949.0625
2,1,3,4,6,1717.93,84,1738,1400,1637.086235
1,3,3,2,6,2079,87,216000,1770,2030.651163
7,2,3,1,3,1561.76,91,198000,1925,2928.3
4,6,1,2,6,623.48,82,68200,1950,588.4530337
1,3,3,6,9,2079,87,223200,1770,2494.8
7,2,2,6,1,1561.76,76,168000,1925,1482.683544
7,2,2,4,5,1561.76,87,186000,1925,1660.60557
7,2,3,7,4,1561.76,90,174000,1925,2791.230638
7,2,2,5,6,1561.76,84,180000,1925,1582.042597
7,2,2,4,5,1561.76,88,186000,1925,1615.613793
7,2,3,6,12,1561.76,76,168000,1925,1362
7,2,3,5,6,1561.76,82,204000,1925,2097.886567
7,2,2,1,3,1561.76,97,168000,1925,2811.168
2,1,3,1,3,1717.93,94,1738,1400,3478.80825
1,3,3,7,5,2079,100,244800,1770,3742.2
1,3,3,1,3,2079,93,237600,1770,3685.5
5,7,2,4,5,1363.71,78,137200,1850,1434.552078
2,1,3,5,1,1717.93,88,1738,1400,1970.566765
1,3,3,5,6,2079,90,208800,1770,2150.689655
2,1,3,3,9,1717.93,90,1738,1400,1697.719059
2,1,3,6,1,1717.93,76,1738,1400,1826.659747
4,6,1,3,12,623.48,86,68200,1950,587.2311628
2,1,3,3,6,1717.93,75,1738,1400,2091.393043
1,3,3,2,5,2079,80,244800,1770,2430
2,1,3,2,5,1717.93,84,1738,1400,2117.99589
1,3,3,2,6,2079,89,237600,1770,2129.707317
1,3,3,7,5,2079,93,230400,1770,4411.536585
7,2,2,4,5,1561.76,78,180000,1925,1765.467826
2,1,3,3,12,1717.93,90,1738,1400,2196.697377
2,1,3,5,4,1717.93,79,1738,1400,2135.141571
5,7,2,1,3,1363.71,99,151900,1850,2312.377826
7,2,3,6,1,1561.76,86,168000,1925,2037.078261
1,3,3,2,3,2079,90,223200,1770,1930.5
5,7,2,5,12,1363.71,87,137200,1850,1624.419265
7,2,3,3,5,1561.76,84,180000,1925,1526.66427
7,2,2,1,3,1561.76,98,180000,1925,2677.302857
7,2,2,6,5,1561.76,89,174000,1925,1741.963077
1,3,3,2,5,2079,87,244800,1770,2686.707692
1,3,3,4,3,2079,78,230400,1770,2079
7,2,2,6,12,1561.76,85,186000,1925,1952.2
7,2,2,2,6,1561.76,88,174000,1925,2067.035294
1,3,3,5,3,2079,90,201600,1770,2079
1,3,3,6,12,2079,87,208800,1770,1913.625
2,1,3,3,12,1717.93,86,1738,1400,1999.978209
1,3,3,7,6,2079,100,201600,1770,4054.05
7,2,3,5,9,1561.76,90,174000,1925,1845.716364
